Group,N,Model_Variant,TF,rs,Global_Score,Specificity_Score,Mean_MSE,Mean_WMSE,Mean_Pearson,Mean_Pearson_Pert,Mean_Pearson_TopK_DEGs,Mean_Rank_L1,Mean_Rank_Cosine,Matrix_Dist
Combined,954,KRR_KP,0.1,3,0.1102616369613300,0.0637336275755573,0.0157290883486962,0.1223120148613450,0.2595117321097890,0.3102103837079720,0.6090886676431340,0.5525021943284040,0.5992716369579900,674.8538666264160
test_seen,793,RIDGE_LatentReg_KP,0.1,3,0.1281583607745270,0.0858728241653724,0.0166054427277198,0.132653185709042,0.2972805029542410,0.3217052818014780,0.6200289393805000,0.5283547409190330,0.62198354171932,581.1552458051940
test_unseen,161,RIDGE_LatentReg_KP,0.1,3,-0.1608050500502510,-0.2486312958057220,0.0119612087627358,0.0875785501796481,0.1000740675240460,0.2357701931209250,0.0122502325418798,0.6480809213141890,0.4659753768745970,129.4206509579170
Combined,954,RIDGE_LatentReg_KP,0.1,3,0.0971358026536504,0.0468420164205007,0.0158216673940066,0.1250462503628870,0.2639993330336310,0.3072026096027680,0.5965399072321480,0.5485601025999770,0.595655119769634,715.7029954905080
test_seen,793,LLM_KNN_KP,0.1,3,0.1602763429915000,0.1851531082154080,0.0202870574607005,0.1272594523593910,0.28323759391965,0.2837844601044670,0.6000253665392100,0.6184214182597200,0.6613547978177360,371.3462031912930
test_unseen,161,LLM_KNN_KP,0.1,3,-0.1886988748992550,-0.2211773479478820,0.0165992989823151,0.1007178746440560,0.0901118814273809,0.1999626522031410,0.0158727418153057,0.6570490051032050,0.5016000469260200,84.22341815613640
Combined,954,LLM_KNN_KP,0.1,3,0.1218304539532200,0.1375050172799090,0.0196646998977864,0.1227802133529250,0.2506450994634070,0.2696384317269890,0.5774494196899770,0.62494032966622,0.634394090382132,459.6578963971530
test_seen,793,LLMRidge_Concat_KP,0.1,3,0.0486427495830318,0.0251210546572496,0.0179245718590407,0.1402351937224820,0.2438981315627860,0.2824012110673670,0.5059349367011280,0.5057381680470120,0.5588921425537460,588.003119952279
test_unseen,161,LLMRidge_Concat_KP,0.1,3,-0.1512702977513770,-0.2010039165898600,0.0120158070114134,0.0835227669131785,0.0911468122001182,0.2751632689138390,-0.1166224261032770,0.6510659375753590,0.4574700357810900,118.4415065793080
Combined,954,LLMRidge_Concat_KP,0.1,3,0.0291838258682167,0.0002891077665857,0.0169273903700806,0.1306642286110590,0.2181193449617490,0.2811797134921910,0.4818747487666590,0.5302641333447730,0.5417758331298490,712.614898501683
test_seen,793,DNN_MultiCtx,0.1,3,0.3427274350225110,0.3225880284375760,0.0122998206148659,0.0940945746746343,0.3583293247711770,0.5505176594743520,0.7568348636909220,0.6299811175699230,0.6994570805143110,464.65913242395100
test_unseen,161,DNN_MultiCtx,0.1,3,0.0497246295402343,0.0339022364724461,0.0091501366627628,0.0698221858892341,0.1231808372316250,0.5268959990114800,0.0398593409918248,0.6926997451656420,0.5138659871083800,122.96789365727500
Combined,954,DNN_MultiCtx,0.1,3,0.309841660397762,0.2850302862457960,0.0117682701785047,0.0899982910326538,0.3186449364128250,0.5465311947631120,0.7291256647460290,0.6405657077616530,0.6681361517529330,592.2640609210870
test_seen,793,MLP_Concat_KDP,0.1,3,0.1597575138673590,0.1161698805116800,0.0156669485533062,0.1273115636067820,0.3030822541240490,0.3847217491680670,0.6468404552029990,0.5432238275889900,0.6262813786423440,610.2571562613790
test_unseen,161,MLP_Concat_KDP,0.1,3,-0.1295464119528370,-0.2197096635334500,0.0116878920639662,0.0861251001031522,0.0962271659727945,0.2848438495834600,0.0897702589863911,0.6517307228562300,0.4680674952585170,136.94287189209100
Combined,954,MLP_Concat_KDP,0.1,3,0.1280443089053190,0.0766350457563014,0.0149954306342457,0.1203608082356250,0.2681727476331140,0.3678660449404760,0.6253111722574300,0.5615357879013860,0.59958071278826,752.6306706590590
test_seen,793,Ridge_Concat_KDP,0.1,3,0.2388096709653260,0.2248031851826390,0.0150871693610576,0.1122941248911750,0.3032428834107360,0.384374132983477,0.6814486374423360,0.5873825141022780,0.6779493707400410,415.49670627346500
test_unseen,161,Ridge_Concat_KDP,0.1,3,-0.1019782944496000,-0.1525736146623030,0.0113321857162467,0.0795474982191753,0.0885103654967543,0.3148639983342450,-0.0268014788161963,0.6601317839056790,0.449323157339034,109.4542916508640
Combined,954,Ridge_Concat_KDP,0.1,3,0.200372639834842,0.1771019114563850,0.0144534666704763,0.1067677025702190,0.2670039574315420,0.3726433869892150,0.6540766522729240,0.5996599065953040,0.6393657016021350,529.8285791080530
test_seen,793,KNN_KDP,0.1,3,0.195258984390128,0.1994793213473410,0.0181129394470626,0.1229250440789990,0.2965914592087170,0.3002623354333580,0.6468404762889920,0.5994013727142930,0.6851953544193750,370.1496336917650
test_unseen,161,KNN_KDP,0.1,3,-0.1026300936447400,-0.1669326073777210,0.0141893937559922,0.0851925280302644,0.0942961091977195,0.2236543296337520,0.2155607615109700,0.6655999687159870,0.5002965463752910,81.64751869839220
Combined,954,KNN_KDP,0.1,3,0.1611662377144590,0.1558405580274280,0.0174507897025528,0.1165571875969800,0.2624514682739470,0.2873337306810130,0.6301726612251070,0.6105732531716020,0.6539912578836330,455.87960253224500
test_seen,793,KRR_KDP,0.1,3,0.1992246441845220,0.1649687594673510,0.0152846532769393,0.1212856023569620,0.3101358646482640,0.3911721885834390,0.6719409141837380,0.5540015005378910,0.6552613436827220,524.6037408239070
